Id_IDRD,Tipo,Localidad,Nombre,Id,Equipamento,Dotacion,Aprovechamientoeconomico,Area,Material,Cerramiento,Camerino,Capacidad,Carril,Bano
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,11515,CANCHAS DEPORTIVAS,Mini Baloncesto,No,312,Asfalto sin sintetico,Ninguna,No,0,0,0
01-075,Parque de escala zonal,Usaquen,ALTA BLANCA,11517,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,111,Concreto,Ninguna,,0,0,0
02-014,Parque de escala zonal,Chapinero,CANAL EL VIRREY- EL CHICO,3111,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,No,100, Adoquin arcilla,Ninguna,,12,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,13569,JUEGOS INFANTILES,COLUMPIO,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,13571,JUEGOS INFANTILES,BALANCIN,No,8,Asfalto sin sintetico,Ninguna,,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,13573,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,30,Asfalto sin sintetico,Ninguna,,0,0,0
03-014,Parque de escala zonal,Santafe,LOS LACHES LA MINA,13574,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,12,Asfalto sin sintetico,Ninguna,,0,0,0
04-013,Parque de escala zonal,San Cristobal,MORALBA,14414,CANCHAS DEPORTIVAS,Baloncesto,Si,448,Asfalto sin sintetico,Ninguna,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14373,CANCHAS DEPORTIVAS,Voleibol,Si,212,Asfalto sin sintetico,Ninguna,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14382,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,36,Granito,Ninguna,No,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14383,JUEGOS INFANTILES,COLUMPIO,No,14, Adoquin arcilla,Ninguna,,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14384,JUEGOS INFANTILES,RODADERO,No,40, Adoquin arcilla,Ninguna,,0,0,0
04-075,Parque de escala zonal,San Cristobal,VILLA DE LOS ALPES,14385,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,21, Adoquin arcilla,Ninguna,,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14387,CANCHAS DEPORTIVAS,Microfutbol,Si,396,Asfalto con sintetico,Ninguna,No,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14389,CANCHAS DEPORTIVAS,Baloncesto,Si,396,Asfalto sin sintetico,Ninguna,No,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14390,CANCHAS DEPORTIVAS,Mini Baloncesto,Si,242,Asfalto sin sintetico,Ninguna,No,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14395,JUEGOS INFANTILES,COLUMPIO,No,6,Asfalto sin sintetico,Ninguna,,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14396,JUEGOS INFANTILES,RODADERO,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14397,JUEGOS INFANTILES,RODADERO,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
04-103,Parque de escala zonal,San Cristobal,GAITAN CORTES,14398,JUEGOS INFANTILES,PASAMANOS,No,2,Asfalto sin sintetico,Ninguna,,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12209,ESCENARIO DEPORTIVO,PISTA DE TROTE,,752,Asfalto sin sintetico,Ninguna,No,120,2,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12218,JUEGOS INFANTILES,COLUMPIO,No,48,Concreto,Ninguna,,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12219,JUEGOS INFANTILES,BALANCIN,No,48,Concreto,Ninguna,,0,0,0
05-002,Parque de escala zonal,Usme,LA AURORA II,12240,CANCHAS DEPORTIVAS,Baloncesto,No,504,Asfalto sin sintetico,Ninguna,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12171,CANCHAS DEPORTIVAS,Voleibol,No,220,Asfalto sin sintetico,Ninguna,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12172,CANCHAS DEPORTIVAS,Voleibol,No,220,Asfalto sin sintetico,Ninguna,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12174,CANCHAS DEPORTIVAS,Baloncesto,No,391,Asfalto sin sintetico,Ninguna,No,0,0,0
05-003,Parque de escala zonal,Usme,VALLES DE CAFAM,12177,ESCENARIO DEPORTIVO,PATINAJE CARRERAS,,200,Asfalto sin sintetico,Ninguna,No,12,1,0
05-004,Parque de escala zonal,Usme,LA ANDREA,12259,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,156,Asfalto sin sintetico,Ninguna,No,20,2,0
05-004,Parque de escala zonal,Usme,LA ANDREA,12262,JUEGOS INFANTILES,COLUMPIO,No,49, Adoquin arcilla,Ninguna,,0,0,0
05-016,Parque de escala zonal,Usme,EL VIRREY SUR,12309,CANCHAS DEPORTIVAS,Mini Tejo ,No,140,Asfalto sin sintetico,Ninguna,No,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14134,JUEGOS INFANTILES,JUEGO INFANTIL,Si,60,Grama Natural,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14135,JUEGOS INFANTILES,BALANZA,Si,8,Grama Natural,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14136,JUEGOS INFANTILES,JUEGO INFANTIL,Si,70,Asfalto sin sintetico,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14138,ESCENARIO DEPORTIVO,RUTA DE LA VIDA,,128,Asfalto sin sintetico,Ninguna,No,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14139,JUEGOS INFANTILES,JUEGO INFANTIL,Si,90,Asfalto sin sintetico,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14140,JUEGOS INFANTILES,COLUMPIO,Si,42,Asfalto sin sintetico,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14142,JUEGOS INFANTILES,COLUMPIO,Si,18,Cemento,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14143,JUEGOS INFANTILES,JUEGO INFANTIL,Si,132,Asfalto sin sintetico,Ninguna,,0,0,0
05-086,Parque de escala zonal,Usme,FAMACO,14147,ESCENARIO DEPORTIVO,Otro  (Escenario),,184,Concreto,Ninguna,No,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13772,CANCHAS DEPORTIVAS,Baloncesto,Si,527,Asfalto sin sintetico,Ninguna,No,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13784,JUEGOS INFANTILES,COLUMPIO,Si,100,Asfalto sin sintetico,Ninguna,,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13801,JUEGOS INFANTILES,JUEGO INFANTIL,Si,100, Adoquin arcilla,Ninguna,,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13802,JUEGOS INFANTILES,JUEGO INFANTIL,Si,100,Asfalto sin sintetico,Ninguna,,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,13804,JUEGOS INFANTILES,COLUMPIO,Si,100,Asfalto sin sintetico,Ninguna,,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,14240,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,100,Asfalto sin sintetico,Ninguna,No,0,0,0
05-087,Parque de escala zonal,Usme,VILLA ALEMANA,14241,JUEGOS INFANTILES,JUEGO INFANTIL,Si,110,Asfalto sin sintetico,Ninguna,,0,0,0
05-236,Parque de escala zonal,Usme,SAN CAYETANO,13862,JUEGOS INFANTILES,JUEGO INFANTIL,Si,110,Asfalto sin sintetico,Ninguna,,0,0,0
05-236,Parque de escala zonal,Usme,SAN CAYETANO,13863,JUEGOS INFANTILES,COLUMPIO,Si,72,Asfalto sin sintetico,Ninguna,,0,0,0
05-236,Parque de escala zonal,Usme,SAN CAYETANO,13864,JUEGOS INFANTILES,JUEGO INFANTIL,Si,90,Asfalto sin sintetico,Ninguna,,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,12637,CANCHAS DEPORTIVAS,Microfutbol,Si,608,Asfalto sin sintetico,Ninguna,No,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,12638,CANCHAS DEPORTIVAS,Baloncesto,Si,435,Asfalto sin sintetico,Ninguna,No,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,12640,JUEGOS INFANTILES,COLUMPIO,No,10,Asfalto sin sintetico,Ninguna,,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,12641,JUEGOS INFANTILES,JUEGO INFANTIL,No,200,Asfalto sin sintetico,Ninguna,,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,12642,ESCENARIO DEPORTIVO,COLISEO,,1088,Asfalto con sintetico,Ninguna,Si,400,0,10
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,14902,CANCHAS DEPORTIVAS,Baloncesto,Si,477,Asfalto sin sintetico,Ninguna,No,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,14903,CANCHAS DEPORTIVAS,Cancha multiple,Si,504,Asfalto sin sintetico,Ninguna,No,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,14904,CANCHAS DEPORTIVAS,Cancha multiple,Si,396,Asfalto sin sintetico,Ninguna,No,0,0,0
06-017,Parque de escala zonal,Tunjuelito,NUEVO MUZU,14906,CANCHAS DEPORTIVAS,Cancha multiple,Si,476,Asfalto sin sintetico,Ninguna,No,0,0,0
07-035,Parque de escala zonal,Bosa,NARANJOS,12545,CANCHAS DEPORTIVAS,Baloncesto,Si,493,Asfalto sin sintetico,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13900,CANCHAS DEPORTIVAS,Voleibol,Si,220,Asfalto sin sintetico,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13901,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13903,ESCENARIO DEPORTIVO,PATINODROMO,,1071,Granito,Ninguna,No,0,6,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13905,CANCHAS DEPORTIVAS,Baloncesto,Si,384,Asfalto sin sintetico,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13907,CANCHAS DEPORTIVAS,Voleibol,Si,112,Asfalto sin sintetico,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13908,JUEGOS INFANTILES,BALANZA,Si,18,Grama Natural,Ninguna,,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13909,JUEGOS INFANTILES,BALANCIN,Si,72,Asfalto sin sintetico,Ninguna,,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13910,JUEGOS INFANTILES,BALANZA,Si,12,Asfalto sin sintetico,Ninguna,,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13911,JUEGOS INFANTILES,JUEGO INFANTIL,Si,72,Asfalto sin sintetico,Ninguna,,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13912,JUEGOS INFANTILES,COLUMPIO,Si,15,Asfalto sin sintetico,Ninguna,,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13913,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,92, Adoquin arcilla,Ninguna,No,0,0,0
07-163,Parque de escala zonal,Bosa,CLARELANDIA,13914,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,510,Granito,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14155,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1147,Mampostería,Ninguna,Si,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14158,CANCHAS DEPORTIVAS,Mini Baloncesto,Si,368,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14159,CANCHAS DEPORTIVAS,Voleibol,Si,187,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14160,CANCHAS DEPORTIVAS,Voleibol,Si,187,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14161,CANCHAS DEPORTIVAS,Voleibol,Si,187,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14162,CANCHAS DEPORTIVAS,Microfutbol,Si,448,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14163,CANCHAS DEPORTIVAS,Baloncesto,Si,448,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14164,CANCHAS DEPORTIVAS,Baloncesto,Si,448,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14165,CANCHAS DEPORTIVAS,Microfutbol,Si,476,Asfalto con sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14166,ESCENARIO DEPORTIVO,PISTA DE PATINAJE,,206,Asfalto sin sintetico,Ninguna,No,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14167,JUEGOS INFANTILES,RODADERO,Si,3,Grama Natural,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14168,JUEGOS INFANTILES,RODADERO,Si,3,Grama Natural,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14169,JUEGOS INFANTILES,COLUMPIO,Si,10,Concreto,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14170,JUEGOS INFANTILES,COLUMPIO,Si,10,Cemento,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14171,JUEGOS INFANTILES,JUEGO INFANTIL,Si,110,Asfalto con sintetico,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14172,JUEGOS INFANTILES,BALANZA,Si,12,Asfalto con sintetico,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14173,JUEGOS INFANTILES,BALANZA,Si,12,Asfalto con sintetico,Ninguna,,0,0,0
07-164,Parque de escala zonal,Bosa,PARQUE DEL RIO,14174,JUEGOS INFANTILES,COLUMPIO,Si,6,Concreto,Ninguna,,0,0,0
07-165,Parque de escala zonal,Bosa,PALESTINA,12566,CANCHAS DEPORTIVAS,Voleibol,Si,220,Asfalto con sintetico,Ninguna,No,0,0,0
07-165,Parque de escala zonal,Bosa,PALESTINA,12567,CANCHAS DEPORTIVAS,Patinòdromo recreativos,Si,600,Granito,Ninguna,No,0,0,0
07-165,Parque de escala zonal,Bosa,PALESTINA,12568,JUEGOS INFANTILES,JUEGO INFANTIL,Si,162,Asfalto con sintetico,Ninguna,,0,0,0
07-165,Parque de escala zonal,Bosa,PALESTINA,12569,JUEGOS INFANTILES,JUEGO INFANTIL,Si,162,Asfalto con sintetico,Ninguna,,0,0,0
07-165,Parque de escala zonal,Bosa,PALESTINA,14268,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,986,Asfalto sin sintetico,Ninguna,Si,554,0,12
07-165,Parque de escala zonal,Bosa,PALESTINA,14269,CANCHAS DEPORTIVAS,Cancha multiple,Si,714,Asfalto sin sintetico,Ninguna,Si,0,0,0
07-274,Parque de escala zonal,Bosa,TIBANICA,14356,CANCHAS DEPORTIVAS,Baloncesto,No,623,Asfalto sin sintetico,Ninguna,No,0,0,0
08-034,Parque de escala zonal,Kennedy,PATIO BONITO,12670,JUEGOS INFANTILES,JUEGO INFANTIL,No,180,Asfalto sin sintetico,Ninguna,,0,0,0
08-034,Parque de escala zonal,Kennedy,PATIO BONITO,14243,ESCENARIO DEPORTIVO,PISCINA,,651,Baldosa,Ninguna,Si,75,6,2
08-034,Parque de escala zonal,Kennedy,PATIO BONITO,14244,ESCENARIO DEPORTIVO,PISCINA,,112,Baldosa,Ninguna,Si,40,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13875,ESCENARIO DEPORTIVO,DUNT,,180,Cemento,Ninguna,No,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13877,JUEGOS INFANTILES,JUEGO INFANTIL,Si,90,Asfalto sin sintetico,Ninguna,,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13878,JUEGOS INFANTILES,JUEGO INFANTIL,Si,64,Asfalto sin sintetico,Ninguna,,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13879,JUEGOS INFANTILES,JUEGO INFANTIL,Si,64,Asfalto sin sintetico,Ninguna,,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13880,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,100,Asfalto sin sintetico,Ninguna,No,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13881,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
08-144,Parque de escala zonal,Kennedy,BELLAVISTA-DINDALITO,13884,CANCHAS DEPORTIVAS,Baloncesto,Si,540,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14308,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14309,CANCHAS DEPORTIVAS,Baloncesto,Si,510,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14310,CANCHAS DEPORTIVAS,Voleibol,Si,240,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14312,CANCHAS DEPORTIVAS,Mini Baloncesto,No,368,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14314,JUEGOS INFANTILES,JUEGO INFANTIL,Si,132,Asfalto sin sintetico,Ninguna,,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14315,JUEGOS INFANTILES,Otro(Juego),Si,10, Adoquin arcilla,Ninguna,,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14316,JUEGOS INFANTILES,COLUMPIO,Si,15,Concreto,Ninguna,,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14317,ESCENARIO DEPORTIVO,PATINAJE RECREATIVO,,546,Granito,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14318,ESCENARIO DEPORTIVO,PATINAJE CARRERAS,,204,Asfalto sin sintetico,Ninguna,No,0,0,0
08-200,Parque de escala zonal,Kennedy,CASTILLA,14319,ESCENARIO DEPORTIVO,COLISEO CUBIERTO,,1190,Baldosa,Ninguna,Si,300,0,4
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13930,JUEGOS INFANTILES,COLUMPIO,Si,12,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13931,JUEGOS INFANTILES,JUEGO INFANTIL,Si,36,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13932,JUEGOS INFANTILES,BALANZA,Si,16,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13934,JUEGOS INFANTILES,JUEGO INFANTIL,Si,30,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13935,JUEGOS INFANTILES,JUEGO INFANTIL,Si,36,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13936,JUEGOS INFANTILES,JUEGO INFANTIL,Si,30,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13937,JUEGOS INFANTILES,COLUMPIO,Si,15,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13940,CANCHAS DEPORTIVAS,Microfutbol,Si,365,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13942,CANCHAS DEPORTIVAS,Cancha multiple,Si,377,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13943,CANCHAS DEPORTIVAS,Cancha multiple,Si,562,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13944,CANCHAS DEPORTIVAS,Microfutbol,Si,493,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13945,CANCHAS DEPORTIVAS,Baloncesto,Si,365,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,13946,CANCHAS DEPORTIVAS,Mini futbol,No,1425,Grama Natural,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14090,ESCENARIO DEPORTIVO,PISTA DE ATLETISMO,,1400,Carboncillo,Ninguna,Si,0,3,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14294,CANCHAS DEPORTIVAS,Fútbol,No,3175,Grama Natural,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14295,CANCHAS DEPORTIVAS,Microfutbol,Si,508,Asfalto sin sintetico,Ninguna,No,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14297,JUEGOS INFANTILES,JUEGO INFANTIL,Si,50,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14298,JUEGOS INFANTILES,BALANZA,Si,15,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14299,JUEGOS INFANTILES,COLUMPIO,Si,25,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14300,JUEGOS INFANTILES,PASAMANOS,Si,8,Grama Natural,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14301,JUEGOS INFANTILES,JUEGO INFANTIL,Si,60,Asfalto sin sintetico,Ninguna,,0,0,0
08-212,Parque de escala zonal,Kennedy,LA IGUALDAD,14302,CANCHAS DEPORTIVAS,Fútbol,Si,2596,Grama Natural,Ninguna,No,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14063,ESCENARIO DEPORTIVO,GIMNASIO AIRE LIBRE,,100, Adoquin arcilla,Ninguna,No,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14065,CANCHAS DEPORTIVAS,Baloncesto,Si,576,Asfalto sin sintetico,Ninguna,No,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14066,CANCHAS DEPORTIVAS,Baloncesto,Si,576,Asfalto sin sintetico,Ninguna,No,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14067,CANCHAS DEPORTIVAS,Voleibol,Si,1730,Asfalto sin sintetico,Ninguna,No,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14071,JUEGOS INFANTILES,BALANZA,Si,9,Grama Natural,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14072,JUEGOS INFANTILES,BALANZA,Si,9,Concreto,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14073,JUEGOS INFANTILES,JUEGO INFANTIL,Si,56,Asfalto con sintetico,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14074,JUEGOS INFANTILES,COLUMPIO,Si,24,Asfalto con sintetico,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14075,JUEGOS INFANTILES,GOLOZA ,Si,9,Asfalto con sintetico,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14076,JUEGOS INFANTILES,BALANZA,Si,9,Asfalto con sintetico,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14077,JUEGOS INFANTILES,JUEGO INFANTIL,Si,25,Asfalto sin sintetico,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14078,JUEGOS INFANTILES,JUEGO INFANTIL,Si,48,Grama Natural,Ninguna,,0,0,0
08-355,Parque de escala zonal,Kennedy,LA AMISTAD,14080,ESCENARIO DEPORTIVO,PISTA DE TROTE,,552,Asfalto sin sintetico,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14103,CANCHAS DEPORTIVAS,Fútbol,Si,4740,Arena,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14104,CANCHAS DEPORTIVAS,Fútbol,Si,4871,Arena,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14106,CANCHAS DEPORTIVAS,Fútbol,Si,3920,Grama Natural,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14108,CANCHAS DEPORTIVAS,Mini futbol,Si,1250,Arena,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14112,CANCHAS DEPORTIVAS,Cancha multiple,Si,574,Asfalto sin sintetico,Ninguna,No,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14115,JUEGOS INFANTILES,BALANZA,No,30,Grama Natural,Ninguna,,0,0,0
08-552,Parque de escala zonal,Kennedy,GILMA JIMENEZ ,14116,JUEGOS INFANTILES,JUEGO INFANTIL,No,40,Grama Natural,Ninguna,,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11785,CANCHAS DEPORTIVAS,Baloncesto,No,704,Asfalto con sintetico,Ninguna,No,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11787,CANCHAS DEPORTIVAS,Baloncesto,No,805,Asfalto sin sintetico,Ninguna,No,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11789,JUEGOS INFANTILES,JUEGO INFANTIL MIXTO,No,225,Concreto,Ninguna,,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11790,JUEGOS INFANTILES,JUEGO INFANTIL,No,225,Plastico,Ninguna,,0,0,0
09-020,Parque de escala zonal,Fontibon,CARMEN DE LA LAGUNA,11791,JUEGOS INFANTILES,JUEGO INFANTIL,No,225,Plastico,Ninguna,,0,0,0
